nodeId,x,y,z,phi_x,phi_y,phi_z
227,0.644298,0.0198798,0.15,0,0.898995632055,0
228,0.769305,-0.012054,0.1,0,0.662948085379,0
229,0.773716,-0.0132957,0.1,0,0.652510085606,0
230,0.773716,-0.0132957,0.15,0,0.652510085606,0
231,0.769305,-0.012054,0.15,0,0.662948085379,0
232,0.86683,-0.078349,0.1,0,0.406267824892,0
233,0.861509,-0.0779844,0.1,0,0.421485042769,0
234,0.861509,-0.0779844,0.15,0,0.421485042769,0
235,0.86683,-0.078349,0.15,0,0.406267824892,0
236,0.856432,-0.0776336,0.1,0,0.435894720413,0
237,0.856432,-0.0776336,0.15,0,0.435894720413,0
238,0.872186,-0.078716,0.1,0,0.390835875239,0
239,0.872186,-0.078716,0.15,0,0.390835875239,0
240,0.877556,-0.0791301,0.1,0,0.375252504288,0
241,0.877556,-0.0791301,0.15,0,0.375252504288,0
242,0.942224,-0.0840255,0.1,0,0.180513651948,0
243,0.942224,-0.0840255,0.15,0,0.180513651948,0
244,0.963606,-0.08572,0.1,0,0.11408617777,0
245,0.963606,-0.08572,0.15,0,0.11408617777,0
246,0.145423,-0.0415721,0.1,0,0.441132164229,0
247,0.145423,-0.0415721,0.15,0,0.441132164229,0
248,0.870442,-0.0423492,0.1,0,0.395873128815,0
249,0.877955,-0.0447469,0.1,0,0.37409031647,0
250,0.877955,-0.0447469,0.15,0,0.37409031647,0
251,0.870442,-0.0423492,0.15,0,0.395873128815,0
252,0.039828,0.037197,0.1,0,0.124797122209,0
253,0.039828,0.037197,0.15,0,0.124797122209,0
254,0.554181,0.0390762,0.1,0,0.985548432336,0
255,0.554181,0.0390762,0.15,0,0.985548432336,0
256,0.0910224,-0.036454,0.1,0,0.282074090665,0
257,0.0861135,-0.0358225,0.1,0,0.267245608036,0
258,0.0861135,-0.0358225,0.15,0,0.267245608036,0
259,0.0910224,-0.036454,0.15,0,0.282074090665,0
260,0.0808727,-0.0351114,0.1,0,0.251344482539,0
261,0.0808727,-0.0351114,0.15,0,0.251344482539,0
262,0.0985197,-0.0373488,0.1,0,0.304590780792,0
263,0.0985197,-0.0373488,0.15,0,0.304590780792,0
264,0.103028,-0.0378478,0.1,0,0.318050032001,0
265,0.103028,-0.0378478,0.15,0,0.318050032001,0
266,0.124024,-0.039861,0.1,0,0.37984884362,0
267,0.124024,-0.039861,0.15,0,0.37984884362,0
268,0.74802,-0.00616036,0.1,0,0.711491527005,0
269,0.74802,-0.00616036,0.15,0,0.711491527005,0
270,0.909663,-0.0814915,0.1,0,0.280007628477,0
271,0.904314,-0.081094,0.1,0,0.296099501436,0
272,0.904314,-0.081094,0.15,0,0.296099501436,0
273,0.909663,-0.0814915,0.15,0,0.280007628477,0
274,0.898959,-0.0807167,0.1,0,0.312125669569,0
275,0.898959,-0.0807167,0.15,0,0.312125669569,0
276,0.898792,-0.0516034,0.1,0,0.312624061682,0
277,0.898792,-0.0516034,0.15,0,0.312624061682,0
278,0.915013,-0.0819046,0.1,0,0.263833656541,0
279,0.915013,-0.0819046,0.15,0,0.263833656541,0
